timestamp,author,element_label,value
2070-01-01,avenir,DsFreeSus -> DiabetesEpsd,389377
2071-01-01,avenir,DsFreeSus -> DiabetesEpsd,393016
2072-01-01,avenir,DsFreeSus -> DiabetesEpsd,396412
2073-01-01,avenir,DsFreeSus -> DiabetesEpsd,399452
2074-01-01,avenir,DsFreeSus -> DiabetesEpsd,402260
2075-01-01,avenir,DsFreeSus -> DiabetesEpsd,404890
2076-01-01,avenir,DsFreeSus -> DiabetesEpsd,407387
2077-01-01,avenir,DsFreeSus -> DiabetesEpsd,409739
2078-01-01,avenir,DsFreeSus -> DiabetesEpsd,411789
2079-01-01,avenir,DsFreeSus -> DiabetesEpsd,413922
2080-01-01,avenir,DsFreeSus -> DiabetesEpsd,415796
2081-01-01,avenir,DsFreeSus -> DiabetesEpsd,417488
2082-01-01,avenir,DsFreeSus -> DiabetesEpsd,419092
2083-01-01,avenir,DsFreeSus -> DiabetesEpsd,420415
2084-01-01,avenir,DsFreeSus -> DiabetesEpsd,421547
2085-01-01,avenir,DsFreeSus -> DiabetesEpsd,422580
2086-01-01,avenir,DsFreeSus -> DiabetesEpsd,423449
2087-01-01,avenir,DsFreeSus -> DiabetesEpsd,424242
2088-01-01,avenir,DsFreeSus -> DiabetesEpsd,424867
2089-01-01,avenir,DsFreeSus -> DiabetesEpsd,425468
2090-01-01,avenir,DsFreeSus -> DiabetesEpsd,425779
2091-01-01,avenir,DsFreeSus -> DiabetesEpsd,426038
2092-01-01,avenir,DsFreeSus -> DiabetesEpsd,426293
2093-01-01,avenir,DsFreeSus -> DiabetesEpsd,426465
2094-01-01,avenir,DsFreeSus -> DiabetesEpsd,426573
2095-01-01,avenir,DsFreeSus -> DiabetesEpsd,426652
2096-01-01,avenir,DsFreeSus -> DiabetesEpsd,426659
2097-01-01,avenir,DsFreeSus -> DiabetesEpsd,426644
2098-01-01,avenir,DsFreeSus -> DiabetesEpsd,426599
2099-01-01,avenir,DsFreeSus -> DiabetesEpsd,426510
2100-01-01,avenir,DsFreeSus -> DiabetesEpsd,426316
2101-01-01,avenir,DsFreeSus -> DiabetesEpsd,426150
2102-01-01,avenir,DsFreeSus -> DiabetesEpsd,426009
2103-01-01,avenir,DsFreeSus -> DiabetesEpsd,425891
2104-01-01,avenir,DsFreeSus -> DiabetesEpsd,425791
2105-01-01,avenir,DsFreeSus -> DiabetesEpsd,425706
2106-01-01,avenir,DsFreeSus -> DiabetesEpsd,425634
2107-01-01,avenir,DsFreeSus -> DiabetesEpsd,425574
2108-01-01,avenir,DsFreeSus -> DiabetesEpsd,425526
2109-01-01,avenir,DsFreeSus -> DiabetesEpsd,425489
2110-01-01,avenir,DsFreeSus -> DiabetesEpsd,425462
2111-01-01,avenir,DsFreeSus -> DiabetesEpsd,425432
2112-01-01,avenir,DsFreeSus -> DiabetesEpsd,425400
2113-01-01,avenir,DsFreeSus -> DiabetesEpsd,425369
2114-01-01,avenir,DsFreeSus -> DiabetesEpsd,425338
2115-01-01,avenir,DsFreeSus -> DiabetesEpsd,425309
2116-01-01,avenir,DsFreeSus -> DiabetesEpsd,425284
2117-01-01,avenir,DsFreeSus -> DiabetesEpsd,425265
2118-01-01,avenir,DsFreeSus -> DiabetesEpsd,425253
2119-01-01,avenir,DsFreeSus -> DiabetesEpsd,425249
2019-01-01,avenir,DiabetesEpsd,1373038
2020-01-01,avenir,DiabetesEpsd,1421237
2021-01-01,avenir,DiabetesEpsd,1472186
2022-01-01,avenir,DiabetesEpsd,1525694
2023-01-01,avenir,DiabetesEpsd,1581842
2024-01-01,avenir,DiabetesEpsd,1640499
2025-01-01,avenir,DiabetesEpsd,1701634
2026-01-01,avenir,DiabetesEpsd,1765248
2027-01-01,avenir,DiabetesEpsd,1831307
2028-01-01,avenir,DiabetesEpsd,1899938
2029-01-01,avenir,DiabetesEpsd,1971160
2030-01-01,avenir,DiabetesEpsd,2045016
2031-01-01,avenir,DiabetesEpsd,2121714
2032-01-01,avenir,DiabetesEpsd,2201387
2033-01-01,avenir,DiabetesEpsd,2284173
2034-01-01,avenir,DiabetesEpsd,2369985
2035-01-01,avenir,DiabetesEpsd,2458775
2036-01-01,avenir,DiabetesEpsd,2550510
2037-01-01,avenir,DiabetesEpsd,2645049
2038-01-01,avenir,DiabetesEpsd,2742357
2039-01-01,avenir,DiabetesEpsd,2842412
2040-01-01,avenir,DiabetesEpsd,2945366
2041-01-01,avenir,DiabetesEpsd,3050773
2042-01-01,avenir,DiabetesEpsd,3159099
2043-01-01,avenir,DiabetesEpsd,3270503
2044-01-01,avenir,DiabetesEpsd,3384958
2045-01-01,avenir,DiabetesEpsd,3502420
2046-01-01,avenir,DiabetesEpsd,3622678
2047-01-01,avenir,DiabetesEpsd,3745598
2048-01-01,avenir,DiabetesEpsd,3871371
2049-01-01,avenir,DiabetesEpsd,3999363
2050-01-01,avenir,DiabetesEpsd,4129148
2051-01-01,avenir,DiabetesEpsd,4259738
2052-01-01,avenir,DiabetesEpsd,4391416
2053-01-01,avenir,DiabetesEpsd,4524143
2054-01-01,avenir,DiabetesEpsd,4657733
2055-01-01,avenir,DiabetesEpsd,4791833
2056-01-01,avenir,DiabetesEpsd,4926181
2057-01-01,avenir,DiabetesEpsd,5060385
2058-01-01,avenir,DiabetesEpsd,5194371
2059-01-01,avenir,DiabetesEpsd,5327459
2060-01-01,avenir,DiabetesEpsd,5459605
2061-01-01,avenir,DiabetesEpsd,5590533
2062-01-01,avenir,DiabetesEpsd,5719773
2063-01-01,avenir,DiabetesEpsd,5846916
2064-01-01,avenir,DiabetesEpsd,5971785
2065-01-01,avenir,DiabetesEpsd,6094131
2066-01-01,avenir,DiabetesEpsd,6213871
2067-01-01,avenir,DiabetesEpsd,6330636
2068-01-01,avenir,DiabetesEpsd,6443915
2069-01-01,avenir,DiabetesEpsd,6553695
2070-01-01,avenir,DiabetesEpsd,6659750
2071-01-01,avenir,DiabetesEpsd,6761858
2072-01-01,avenir,DiabetesEpsd,6859814
2073-01-01,avenir,DiabetesEpsd,6953016
2074-01-01,avenir,DiabetesEpsd,7041440
2075-01-01,avenir,DiabetesEpsd,7125206
2076-01-01,avenir,DiabetesEpsd,7204521
2077-01-01,avenir,DiabetesEpsd,7279503
2078-01-01,avenir,DiabetesEpsd,7349703
2079-01-01,avenir,DiabetesEpsd,7416083
2080-01-01,avenir,DiabetesEpsd,7478243
2081-01-01,avenir,DiabetesEpsd,7536271
2082-01-01,avenir,DiabetesEpsd,7590455
2083-01-01,avenir,DiabetesEpsd,7640263
2084-01-01,avenir,DiabetesEpsd,7685888
2085-01-01,avenir,DiabetesEpsd,7727820
2086-01-01,avenir,DiabetesEpsd,7766394
2087-01-01,avenir,DiabetesEpsd,7801945
2088-01-01,avenir,DiabetesEpsd,7833931
2089-01-01,avenir,DiabetesEpsd,7863824
2090-01-01,avenir,DiabetesEpsd,7890868
2091-01-01,avenir,DiabetesEpsd,7915091
2092-01-01,avenir,DiabetesEpsd,7937131
2093-01-01,avenir,DiabetesEpsd,7956661
2094-01-01,avenir,DiabetesEpsd,7973718
2095-01-01,avenir,DiabetesEpsd,7988739
2096-01-01,avenir,DiabetesEpsd,8001592
2097-01-01,avenir,DiabetesEpsd,8012733
2098-01-01,avenir,DiabetesEpsd,8022378
2099-01-01,avenir,DiabetesEpsd,8030522
2100-01-01,avenir,DiabetesEpsd,8036484
2101-01-01,avenir,DiabetesEpsd,8040609
2102-01-01,avenir,DiabetesEpsd,8043178
2103-01-01,avenir,DiabetesEpsd,8044431
2104-01-01,avenir,DiabetesEpsd,8044567
2105-01-01,avenir,DiabetesEpsd,8043763
2106-01-01,avenir,DiabetesEpsd,8042182
2107-01-01,avenir,DiabetesEpsd,8039983
2108-01-01,avenir,DiabetesEpsd,8037314
2109-01-01,avenir,DiabetesEpsd,8034318
2110-01-01,avenir,DiabetesEpsd,8031163
2111-01-01,avenir,DiabetesEpsd,8027949
2112-01-01,avenir,DiabetesEpsd,8024760
2113-01-01,avenir,DiabetesEpsd,8021669
2114-01-01,avenir,DiabetesEpsd,8018732
2115-01-01,avenir,DiabetesEpsd,8015994
2116-01-01,avenir,DiabetesEpsd,8013496
2117-01-01,avenir,DiabetesEpsd,8011271
2118-01-01,avenir,DiabetesEpsd,8009350
2119-01-01,avenir,DiabetesEpsd,8007758
2019-01-01,avenir,DiabetesEpsd -> Deceased,4395
2020-01-01,avenir,DiabetesEpsd -> Deceased,4545
2021-01-01,avenir,DiabetesEpsd -> Deceased,4683
2022-01-01,avenir,DiabetesEpsd -> Deceased,4828
2023-01-01,avenir,DiabetesEpsd -> Deceased,4985
2024-01-01,avenir,DiabetesEpsd -> Deceased,5155
2025-01-01,avenir,DiabetesEpsd -> Deceased,5338
2026-01-01,avenir,DiabetesEpsd -> Deceased,5529
2027-01-01,avenir,DiabetesEpsd -> Deceased,5731
2028-01-01,avenir,DiabetesEpsd -> Deceased,5943
2029-01-01,avenir,DiabetesEpsd -> Deceased,6162
2030-01-01,avenir,DiabetesEpsd -> Deceased,6385
2031-01-01,avenir,DiabetesEpsd -> Deceased,6624
2032-01-01,avenir,DiabetesEpsd -> Deceased,6864
2033-01-01,avenir,DiabetesEpsd -> Deceased,7120
2034-01-01,avenir,DiabetesEpsd -> Deceased,7394
2035-01-01,avenir,DiabetesEpsd -> Deceased,7684
2036-01-01,avenir,DiabetesEpsd -> Deceased,7986
2037-01-01,avenir,DiabetesEpsd -> Deceased,8304
2038-01-01,avenir,DiabetesEpsd -> Deceased,8633
2039-01-01,avenir,DiabetesEpsd -> Deceased,8975
2040-01-01,avenir,DiabetesEpsd -> Deceased,9326
2041-01-01,avenir,DiabetesEpsd -> Deceased,9718
2042-01-01,avenir,DiabetesEpsd -> Deceased,10110
2043-01-01,avenir,DiabetesEpsd -> Deceased,10528
2044-01-01,avenir,DiabetesEpsd -> Deceased,10965
2045-01-01,avenir,DiabetesEpsd -> Deceased,11419
2046-01-01,avenir,DiabetesEpsd -> Deceased,11886
2047-01-01,avenir,DiabetesEpsd -> Deceased,12369
2048-01-01,avenir,DiabetesEpsd -> Deceased,12867
2049-01-01,avenir,DiabetesEpsd -> Deceased,13378
2050-01-01,avenir,DiabetesEpsd -> Deceased,13905
2051-01-01,avenir,DiabetesEpsd -> Deceased,14477
2052-01-01,avenir,DiabetesEpsd -> Deceased,15049
2053-01-01,avenir,DiabetesEpsd -> Deceased,15653
2054-01-01,avenir,DiabetesEpsd -> Deceased,16276
2055-01-01,avenir,DiabetesEpsd -> Deceased,16911
2056-01-01,avenir,DiabetesEpsd -> Deceased,17552
2057-01-01,avenir,DiabetesEpsd -> Deceased,18199
2058-01-01,avenir,DiabetesEpsd -> Deceased,18859
2059-01-01,avenir,DiabetesEpsd -> Deceased,19513
2060-01-01,avenir,DiabetesEpsd -> Deceased,20186
2061-01-01,avenir,DiabetesEpsd -> Deceased,20870
2062-01-01,avenir,DiabetesEpsd -> Deceased,21566
2063-01-01,avenir,DiabetesEpsd -> Deceased,22293
2064-01-01,avenir,DiabetesEpsd -> Deceased,23028
2065-01-01,avenir,DiabetesEpsd -> Deceased,23757
2066-01-01,avenir,DiabetesEpsd -> Deceased,24477
2067-01-01,avenir,DiabetesEpsd -> Deceased,25185
2068-01-01,avenir,DiabetesEpsd -> Deceased,25903
2069-01-01,avenir,DiabetesEpsd -> Deceased,26578
2070-01-01,avenir,DiabetesEpsd -> Deceased,27262
2071-01-01,avenir,DiabetesEpsd -> Deceased,27938
2072-01-01,avenir,DiabetesEpsd -> Deceased,28599
2073-01-01,avenir,DiabetesEpsd -> Deceased,29276
2074-01-01,avenir,DiabetesEpsd -> Deceased,29938
2075-01-01,avenir,DiabetesEpsd -> Deceased,30569
2076-01-01,avenir,DiabetesEpsd -> Deceased,31169
2077-01-01,avenir,DiabetesEpsd -> Deceased,31732
2078-01-01,avenir,DiabetesEpsd -> Deceased,32286
2079-01-01,avenir,DiabetesEpsd -> Deceased,32767
2080-01-01,avenir,DiabetesEpsd -> Deceased,33253
2081-01-01,avenir,DiabetesEpsd -> Deceased,33715
2082-01-01,avenir,DiabetesEpsd -> Deceased,34143
2083-01-01,avenir,DiabetesEpsd -> Deceased,34575
2084-01-01,avenir,DiabetesEpsd -> Deceased,34981
2085-01-01,avenir,DiabetesEpsd -> Deceased,35349
2086-01-01,avenir,DiabetesEpsd -> Deceased,35689
2087-01-01,avenir,DiabetesEpsd -> Deceased,35994
2088-01-01,avenir,DiabetesEpsd -> Deceased,36295
2089-01-01,avenir,DiabetesEpsd -> Deceased,36527
2090-01-01,avenir,DiabetesEpsd -> Deceased,36779
2091-01-01,avenir,DiabetesEpsd -> Deceased,37015
2092-01-01,avenir,DiabetesEpsd -> Deceased,37218
2093-01-01,avenir,DiabetesEpsd -> Deceased,37422
2094-01-01,avenir,DiabetesEpsd -> Deceased,37614
2095-01-01,avenir,DiabetesEpsd -> Deceased,37780
2096-01-01,avenir,DiabetesEpsd -> Deceased,37940
2097-01-01,avenir,DiabetesEpsd -> Deceased,38073
2098-01-01,avenir,DiabetesEpsd -> Deceased,38188
2099-01-01,avenir,DiabetesEpsd -> Deceased,38294
2100-01-01,avenir,DiabetesEpsd -> Deceased,38411
2101-01-01,avenir,DiabetesEpsd -> Deceased,38507
2102-01-01,avenir,DiabetesEpsd -> Deceased,38585
2103-01-01,avenir,DiabetesEpsd -> Deceased,38647
2104-01-01,avenir,DiabetesEpsd -> Deceased,38696
2105-01-01,avenir,DiabetesEpsd -> Deceased,38733
2106-01-01,avenir,DiabetesEpsd -> Deceased,38758
2107-01-01,avenir,DiabetesEpsd -> Deceased,38772
2108-01-01,avenir,DiabetesEpsd -> Deceased,38777
2109-01-01,avenir,DiabetesEpsd -> Deceased,38771
2110-01-01,avenir,DiabetesEpsd -> Deceased,38756
2111-01-01,avenir,DiabetesEpsd -> Deceased,38739
2112-01-01,avenir,DiabetesEpsd -> Deceased,38719
2113-01-01,avenir,DiabetesEpsd -> Deceased,38698
2114-01-01,avenir,DiabetesEpsd -> Deceased,38675
2115-01-01,avenir,DiabetesEpsd -> Deceased,38651
2116-01-01,avenir,DiabetesEpsd -> Deceased,38627
2117-01-01,avenir,DiabetesEpsd -> Deceased,38601
2118-01-01,avenir,DiabetesEpsd -> Deceased,38575
2119-01-01,avenir,DiabetesEpsd -> Deceased,38549
2019-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,1357
2020-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,1401
2021-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,1449
2022-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,1498
2023-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,1550
2024-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,1606
2025-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,1665
2026-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,1726
2027-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,1790
2028-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,1856
2029-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,1925
2030-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,1996
2031-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,2074
2032-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,2154
2033-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,2238
2034-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,2327
2035-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,2420
2036-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,2516
2037-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,2616
2038-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,2720
2039-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,2827
